NE Name,fdn,BTSID,CN,FC,IDTYPE,MOIndex,MTU,PN,RATE,SN,SRN,className,name,neID,DUPLEX
FTBSC02,"NE=280,BTSETHPORT=58_0_0_6_0",58,0,CLOSE,BYID,26_58_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=58, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=59_0_0_6_0",59,0,CLOSE,BYID,26_59_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=59, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=60_0_0_6_0",60,0,CLOSE,BYID,26_60_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=60, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=62_0_0_6_0",62,0,CLOSE,BYID,26_62_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=62, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=63_0_0_6_0",63,0,CLOSE,BYID,26_63_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=63, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=64_0_0_6_0",64,0,CLOSE,BYID,26_64_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=64, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=65_0_0_6_0",65,0,CLOSE,BYID,26_65_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=65, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=66_0_0_6_0",66,0,CLOSE,BYID,26_66_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=66, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=67_0_0_6_0",67,0,CLOSE,BYID,26_67_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=67, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=68_0_0_6_0",68,0,CLOSE,BYID,26_68_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=68, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=69_0_0_6_0",69,0,CLOSE,BYID,26_69_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=69, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=70_0_0_6_0",70,0,CLOSE,BYID,26_70_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=70, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=71_0_0_6_0",71,0,CLOSE,BYID,26_71_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=71, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=72_0_0_6_0",72,0,CLOSE,BYID,26_72_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=72, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=73_0_0_6_0",73,0,CLOSE,BYID,26_73_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=73, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=74_0_0_6_0",74,0,CLOSE,BYID,26_74_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=74, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=75_0_0_6_0",75,0,CLOSE,BYID,26_75_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=75, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=76_0_0_6_0",76,0,CLOSE,BYID,26_76_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=76, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=77_0_0_6_0",77,0,CLOSE,BYID,26_77_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=77, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=78_0_0_6_0",78,0,CLOSE,BYID,26_78_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=78, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=80_0_0_6_0",80,0,CLOSE,BYID,26_80_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=80, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=83_0_0_6_0",83,0,CLOSE,BYID,26_83_0_0_6_0,1500,0,100M,6,0,BSC6900GSMBTSETHPORT,"BTS Index=83, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,FULL
FTBSC02,"NE=280,BTSETHPORT=89_0_0_6_0",89,0,CLOSE,BYID,26_89_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=89, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=91_0_0_6_0",91,0,CLOSE,BYID,26_91_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=91, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=92_0_0_6_0",92,0,CLOSE,BYID,26_92_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=92, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=94_0_0_6_0",94,0,CLOSE,BYID,26_94_0_0_6_0,1500,0,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=94, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=0",26,
FTBSC02,"NE=280,BTSETHPORT=100_0_1_6_0",100,0,CLOSE,BYID,26_100_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=100, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=101_0_1_6_0",101,0,CLOSE,BYID,26_101_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=101, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=103_0_1_6_0",103,0,CLOSE,BYID,26_103_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=103, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=104_0_1_6_0",104,0,CLOSE,BYID,26_104_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=104, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=107_0_1_6_0",107,0,CLOSE,BYID,26_107_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=107, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=108_0_1_6_0",108,0,CLOSE,BYID,26_108_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=108, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=109_0_1_6_0",109,0,CLOSE,BYID,26_109_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=109, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=110_0_1_6_0",110,0,CLOSE,BYID,26_110_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=110, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=111_0_1_6_0",111,0,CLOSE,BYID,26_111_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=111, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=114_0_1_6_0",114,0,CLOSE,BYID,26_114_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=114, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=115_0_1_6_0",115,0,CLOSE,BYID,26_115_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=115, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=118_0_1_6_0",118,0,CLOSE,BYID,26_118_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=118, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=120_0_1_6_0",120,0,CLOSE,BYID,26_120_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=120, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=121_0_1_6_0",121,0,CLOSE,BYID,26_121_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=121, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=122_0_1_6_0",122,0,CLOSE,BYID,26_122_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=122, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=123_0_1_6_0",123,0,CLOSE,BYID,26_123_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=123, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=124_0_1_6_0",124,0,CLOSE,BYID,26_124_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=124, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=125_0_1_6_0",125,0,CLOSE,BYID,26_125_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=125, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=129_0_1_6_0",129,0,CLOSE,BYID,26_129_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=129, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=130_0_1_6_0",130,0,CLOSE,BYID,26_130_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=130, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=134_0_1_6_0",134,0,CLOSE,BYID,26_134_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=134, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=135_0_1_6_0",135,0,CLOSE,BYID,26_135_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=135, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=138_0_1_6_0",138,0,CLOSE,BYID,26_138_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=138, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=139_0_1_6_0",139,0,CLOSE,BYID,26_139_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=139, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=142_0_1_6_0",142,0,CLOSE,BYID,26_142_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=142, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=143_0_1_6_0",143,0,CLOSE,BYID,26_143_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=143, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=144_0_1_6_0",144,0,CLOSE,BYID,26_144_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=144, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=145_0_1_6_0",145,0,CLOSE,BYID,26_145_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=145, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=147_0_1_6_0",147,0,CLOSE,BYID,26_147_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=147, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=149_0_1_6_0",149,0,CLOSE,BYID,26_149_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=149, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=150_0_1_6_0",150,0,CLOSE,BYID,26_150_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=150, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=152_0_1_6_0",152,0,CLOSE,BYID,26_152_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=152, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=153_0_1_6_0",153,0,CLOSE,BYID,26_153_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=153, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=154_0_1_6_0",154,0,CLOSE,BYID,26_154_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=154, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=155_0_1_6_0",155,0,CLOSE,BYID,26_155_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=155, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=157_0_1_6_0",157,0,CLOSE,BYID,26_157_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=157, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=159_0_1_6_0",159,0,CLOSE,BYID,26_159_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=159, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=160_0_1_6_0",160,0,CLOSE,BYID,26_160_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=160, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=162_0_1_6_0",162,0,CLOSE,BYID,26_162_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=162, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=165_0_1_6_0",165,0,CLOSE,BYID,26_165_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=165, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=166_0_1_6_0",166,0,CLOSE,BYID,26_166_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=166, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=168_0_1_6_0",168,0,CLOSE,BYID,26_168_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=168, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=169_0_1_6_0",169,0,CLOSE,BYID,26_169_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=169, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=170_0_1_6_0",170,0,CLOSE,BYID,26_170_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=170, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=172_0_1_6_0",172,0,CLOSE,BYID,26_172_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=172, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=173_0_1_6_0",173,0,CLOSE,BYID,26_173_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=173, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=175_0_1_6_0",175,0,CLOSE,BYID,26_175_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=175, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=176_0_1_6_0",176,0,CLOSE,BYID,26_176_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=176, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=177_0_1_6_0",177,0,CLOSE,BYID,26_177_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=177, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=178_0_1_6_0",178,0,CLOSE,BYID,26_178_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=178, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=179_0_1_6_0",179,0,CLOSE,BYID,26_179_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=179, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=181_0_1_6_0",181,0,CLOSE,BYID,26_181_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=181, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=182_0_1_6_0",182,0,CLOSE,BYID,26_182_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=182, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=183_0_1_6_0",183,0,CLOSE,BYID,26_183_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=183, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=186_0_1_6_0",186,0,CLOSE,BYID,26_186_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=186, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=187_0_1_6_0",187,0,CLOSE,BYID,26_187_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=187, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=192_0_1_6_0",192,0,CLOSE,BYID,26_192_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=192, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=193_0_1_6_0",193,0,CLOSE,BYID,26_193_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=193, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=194_0_1_6_0",194,0,CLOSE,BYID,26_194_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=194, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=196_0_1_6_0",196,0,CLOSE,BYID,26_196_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=196, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=198_0_1_6_0",198,0,CLOSE,BYID,26_198_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=198, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=200_0_1_6_0",200,0,CLOSE,BYID,26_200_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=200, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=201_0_1_6_0",201,0,CLOSE,BYID,26_201_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=201, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=202_0_1_6_0",202,0,CLOSE,BYID,26_202_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=202, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=203_0_1_6_0",203,0,CLOSE,BYID,26_203_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=203, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=204_0_1_6_0",204,0,CLOSE,BYID,26_204_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=204, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=206_0_1_6_0",206,0,CLOSE,BYID,26_206_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=206, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=207_0_1_6_0",207,0,CLOSE,BYID,26_207_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=207, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=210_0_1_6_0",210,0,CLOSE,BYID,26_210_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=210, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=49_0_1_6_0",49,0,CLOSE,BYID,26_49_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=49, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=51_0_1_6_0",51,0,CLOSE,BYID,26_51_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=51, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
FTBSC02,"NE=280,BTSETHPORT=53_0_1_6_0",53,0,CLOSE,BYID,26_53_0_0_6_1,1500,1,AUTO,6,0,BSC6900GSMBTSETHPORT,"BTS Index=53, Port Cabinet No.=0, Port Subrack No.=0, Port Slot No.=6, Port No.=1",26,
