begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,SIGN_CONN_ESTAB_ATT_EMG,SIGN_CONN_ESTAB_ATT_MO_S,SIGN_CONN_ESTAB_COMP,SIGN_CONN_ESTAB_ATT_HIPRIO,SIGN_CONN_ESTAB_ATT_MO_D,SIGN_CONN_ESTAB_ATT_DEL_TOL,SIGN_CONN_ESTAB_ATT_MT,PDCP_SDU_VOL_DL,ERAB_REL_ENB_RNL_RED,EPC_EPS_BEARER_REL_REQ_OTH,EPS_BEARER_SETUP_COMPLETIONS,ERAB_REL_HO_PART,ERAB_REL_ENB_INI_S1_PART_RESET,ERAB_REL_SUCC_HO_GERAN,ERAB_REL_MME_INI_S1_PART_RESET,EPC_EPS_BEARER_REL_REQ_RNL,ERAB_REL_ENB_INI_S1_GLOB_RESET,ERAB_REL_MME_INI_S1_GLOB_RESET,ERAB_REL_ENB_RNL_RRNA,EPS_BEARER_SETUP_ATTEMPTS,ERAB_REL_ENB_RNL_INA,EPC_EPS_BEARER_REL_REQ_NORM,ERAB_REL_ENB,ERAB_REL_TEMP_QCI1,ERAB_REL_EPC_PATH_SWITCH,EPC_EPS_BEARER_REL_REQ_DETACH,ERAB_REL_S1_OUTAGE,ERAB_REL_SUCC_HO_UTRAN
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16883.0,dynamic,100.0,,,,,,,,21506949918.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",849.0,dynamic,0.1388888888888889,,,,,,,,55053287.0,,,,,,,,,,,,,,,,,,,,
2024-03-02,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16838.0,dynamic,95.83333333333333,,,,,,,,6957861540.0,,,,,,,,,,,,,,,,,,,,
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",895.0,dynamic,0.9027777777777778,0.0,122.0,458.0,0.0,178.0,0.0,159.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16872.0,dynamic,90.97222222222223,,,,,,,,21883514625.0,,,,,,,,,,,,,,,,,,,,
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",834.0,dynamic,0.9027777777777778,,,,,,,,721584403.0,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16262.0,dynamic,78.40277777777777,,,,,,,,,9033.0,0.0,85370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85931.0,58838.0,5768.0,68012.0,0.0,0.0,463.0,0.0,0.0
2024-03-02,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16798.0,dynamic,97.36111111111111,,,,,,,,3149200678.0,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16313.0,dynamic,91.04166666666667,,,,,,,,,6549.0,0.0,12169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12384.0,5320.0,190.0,11966.0,0.0,0.0,3.0,0.0,5.0
2024-03-09,"MRBTS-5091,LNBTS-5091,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16245.0,dynamic,90.97222222222223,,,,,,,,,3030.0,0.0,49439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49504.0,45309.0,931.0,48396.0,0.0,0.0,137.0,0.0,0.0
2024-03-09,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16803.0,dynamic,91.04166666666667,,,,,,,,55779000606.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5078,LNBTS-5078,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16303.0,dynamic,100.0,,,,,,,,,6272.0,0.0,112653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112931.0,102335.0,4017.0,109014.0,0.0,0.0,1031.0,0.0,0.0
2024-03-24,"MRBTS-5085,LNBTS-5085,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16288.0,dynamic,100.0,,,,,,,,,2190.0,0.0,20184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20214.0,17233.0,575.0,19519.0,0.0,0.0,59.0,0.0,4.0
2024-03-23,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16875.0,dynamic,100.0,,,,,,,,18382547949.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",904.0,dynamic,0.4166666666666667,0.0,70.0,135.0,0.0,44.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",874.0,dynamic,0.4166666666666667,0.0,8.0,39.0,0.0,23.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",609.0,dynamic,0.3472222222222222,,,,,,,,,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,287.0,6.0,287.0,0.0,0.0,0.0,0.0,0.0
2024-03-09,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16278.0,dynamic,95.83333333333333,,,,,,,,,2268.0,0.0,26251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26305.0,19358.0,1275.0,23357.0,0.0,0.0,60.0,0.0,0.0
2024-03-24,"MRBTS-5090,LNBTS-5090,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16316.0,dynamic,100.0,,,,,,,,,8015.0,0.0,201073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201663.0,182759.0,10726.0,192553.0,0.0,0.0,930.0,0.0,0.0
2024-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",833.0,dynamic,0.3472222222222222,,,,,,,,57814783.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16319.0,dynamic,100.0,,,,,,,,,20250.0,0.0,43982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44218.0,22199.0,1588.0,42622.0,0.0,0.0,73.0,0.0,0.0
2024-03-24,"MRBTS-5085,LNBTS-5085,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16800.0,dynamic,100.0,,,,,,,,20136188404.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16277.0,dynamic,100.0,,,,,,,,,5171.0,0.0,138128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138468.0,128542.0,6122.0,134618.0,0.0,0.0,296.0,71.0,159.0
2024-03-23,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16307.0,dynamic,100.0,,,,,,,,,1013.0,0.0,4074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4157.0,1841.0,220.0,2901.0,0.0,0.0,12.0,0.0,34.0
2024-03-24,"MRBTS-5090,LNBTS-5090,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16873.0,dynamic,100.0,,,,,,,,32994079231.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16823.0,dynamic,100.0,,,,,,,,10971693983.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16274.0,dynamic,100.0,,,,,,,,,5629.0,0.0,64778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64935.0,53024.0,2543.0,59011.0,0.0,0.0,243.0,0.0,79.0
2024-03-03,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16851.0,dynamic,100.0,,,,,,,,18318541825.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16882.0,dynamic,100.0,,,,,,,,80553507319.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16815.0,dynamic,100.0,,,,,,,,35291909464.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16857.0,dynamic,100.0,,,,,,,,44943520662.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5062,LNBTS-5062,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16283.0,dynamic,100.0,,,,,,,,,505.0,0.0,4055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4073.0,2552.0,60.0,3093.0,0.0,0.0,3.0,0.0,78.0
2024-03-23,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16795.0,dynamic,100.0,,,,,,,,60672481844.0,,,,,,,,,,,,,,,,,,,,
2024-03-03,"MRBTS-5090,LNBTS-5090,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16873.0,dynamic,100.0,,,,,,,,37469400973.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16246.0,dynamic,95.83333333333333,,,,,,,,,1458.0,0.0,25895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26002.0,21914.0,1286.0,23588.0,0.0,0.0,46.0,4.0,0.0
2024-03-16,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16290.0,dynamic,98.68055555555556,,,,,,,,,2502.0,0.0,59669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59811.0,56041.0,1773.0,58662.0,0.0,0.0,180.0,0.0,0.0
2024-03-24,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16851.0,dynamic,100.0,,,,,,,,23940023481.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",825.0,dynamic,0.4861111111111111,,,,,,,,157103770.0,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5062,LNBTS-5062,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16308.0,dynamic,95.83333333333333,,,,,,,,,697.0,0.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7361.0,5752.0,149.0,6480.0,0.0,0.0,21.0,0.0,38.0
2024-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",880.0,dynamic,0.4166666666666667,0.0,49.0,64.0,0.0,4.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16266.0,dynamic,86.80555555555556,,,,,,,,,6312.0,0.0,116790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117091.0,103286.0,7434.0,110076.0,0.0,0.0,370.0,0.0,0.0
2024-03-17,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16289.0,dynamic,100.0,,,,,,,,,7289.0,0.0,123681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123879.0,112608.0,3615.0,120307.0,0.0,0.0,350.0,30.0,495.0
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",827.0,dynamic,0.1388888888888889,,,,,,,,26129817.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16842.0,dynamic,95.83333333333333,,,,,,,,61000308536.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16318.0,dynamic,100.0,,,,,,,,,5107.0,0.0,151077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151314.0,137736.0,7762.0,143709.0,0.0,0.0,721.0,0.0,0.0
2024-03-03,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16867.0,dynamic,97.01388888888889,,,,,,,,32159828563.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16867.0,dynamic,100.0,,,,,,,,30647704071.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5079,LNBTS-5079,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16822.0,dynamic,100.0,,,,,,,,6454263125.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",853.0,dynamic,0.4166666666666667,,,,,,,,6781721.0,,,,,,,,,,,,,,,,,,,,
2024-03-02,"MRBTS-5062,LNBTS-5062,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16852.0,dynamic,100.0,,,,,,,,3177174673.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5080,LNBTS-5080,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16828.0,dynamic,100.0,,,,,,,,70866348106.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5090,LNBTS-5090,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",606.0,dynamic,0.4166666666666667,,,,,,,,,3.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,138.0,5.0,141.0,0.0,0.0,0.0,0.0,0.0
2024-03-09,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16246.0,dynamic,95.83333333333333,,,,,,,,,1631.0,0.0,29215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29296.0,25913.0,1449.0,27720.0,0.0,0.0,60.0,0.0,0.0
2024-03-23,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16872.0,dynamic,100.0,,,,,,,,20063294686.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",830.0,dynamic,0.4861111111111111,,,,,,,,64269580.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16866.0,dynamic,100.0,,,,,,,,4530105546.0,,,,,,,,,,,,,,,,,,,,
2024-03-30,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",885.0,dynamic,0.9722222222222222,0.0,1642.0,3793.0,0.0,1184.0,0.0,982.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16310.0,dynamic,100.0,,,,,,,,,1243.0,0.0,12290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12309.0,9788.0,383.0,11094.0,0.0,0.0,29.0,0.0,118.0
2024-03-17,"MRBTS-5062,LNBTS-5062,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16308.0,dynamic,95.83333333333333,,,,,,,,,476.0,0.0,5253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5269.0,4106.0,75.0,4594.0,0.0,0.0,26.0,0.0,40.0
2024-03-23,"MRBTS-5091,LNBTS-5091,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16245.0,dynamic,100.0,,,,,,,,,2863.0,0.0,53204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53242.0,49411.0,745.0,52323.0,0.0,0.0,165.0,0.0,0.0
2024-03-09,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16842.0,dynamic,95.83333333333333,,,,,,,,59926041289.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5091,LNBTS-5091,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16256.0,dynamic,100.0,,,,,,,,,2128.0,0.0,8189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8230.0,5482.0,484.0,7619.0,0.0,0.0,19.0,3.0,0.0
2024-03-16,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16874.0,dynamic,100.0,,,,,,,,66194302123.0,,,,,,,,,,,,,,,,,,,,
2024-03-30,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",827.0,dynamic,1.1111111111111112,,,,,,,,190296667.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16255.0,dynamic,100.0,,,,,,,,,947.0,0.0,14871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14914.0,12310.0,823.0,13341.0,0.0,0.0,49.0,0.0,0.0
2024-03-03,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16874.0,dynamic,97.01388888888889,,,,,,,,61088700676.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16260.0,dynamic,98.68055555555556,,,,,,,,,949.0,0.0,22787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22882.0,20552.0,1066.0,21558.0,0.0,0.0,102.0,0.0,0.0
2024-03-23,"MRBTS-5085,LNBTS-5085,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16859.0,dynamic,100.0,,,,,,,,6695653553.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16248.0,dynamic,95.83333333333333,,,,,,,,,1357.0,0.0,12304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12384.0,8519.0,479.0,9978.0,0.0,0.0,35.0,3.0,0.0
2024-03-09,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16252.0,dynamic,91.66666666666667,,,,,,,,,277.0,0.0,4307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4311.0,3731.0,67.0,4025.0,0.0,0.0,9.0,0.0,0.0
2024-03-23,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16826.0,dynamic,100.0,,,,,,,,19535590134.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16879.0,dynamic,100.0,,,,,,,,2773479390.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5090,LNBTS-5090,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16295.0,dynamic,100.0,,,,,,,,,1738.0,0.0,19152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19246.0,14278.0,1043.0,16378.0,0.0,0.0,95.0,0.0,0.0
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",573.0,dynamic,0.4166666666666667,,,,,,,,,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,91.0,0.0,91.0,0.0,0.0,2.0,0.0,0.0
2024-03-17,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16315.0,dynamic,95.48611111111111,,,,,,,,,13931.0,0.0,274217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274925.0,244241.0,13956.0,258901.0,0.0,0.0,832.0,0.0,0.0
2024-03-17,"MRBTS-5080,LNBTS-5080,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16305.0,dynamic,100.0,,,,,,,,,4432.0,0.0,106939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107048.0,97208.0,4975.0,101978.0,0.0,0.0,346.0,0.0,0.0
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16846.0,dynamic,100.0,,,,,,,,60072438944.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5081,LNBTS-5081,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16831.0,dynamic,100.0,,,,,,,,61521326466.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5078,LNBTS-5078,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16805.0,dynamic,100.0,,,,,,,,9403319067.0,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16878.0,dynamic,90.97222222222223,,,,,,,,1994838364.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",594.0,dynamic,0.4166666666666667,,,,,,,,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5079,LNBTS-5079,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16834.0,dynamic,95.69444444444444,,,,,,,,3196659325.0,,,,,,,,,,,,,,,,,,,,
2024-03-03,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16879.0,dynamic,100.0,,,,,,,,5572484530.0,,,,,,,,,,,,,,,,,,,,
