functionsetid,functionsetname,functionsubsetid,functionsubsetname,supportedperiodminutes,objecttypeid,maeperformanceobjectname,objectname,counterid,countername,counterdescription,counterunit,countertype,counterprecision,timestatisticalmethod,objectstatisticalmethod,formula,visible,defaultmeasured,introducedinversion,node,applicablemode,filter,correlatedfunction,ne,timestatisticalmethod_upper,is_assessing_neighbor,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column
50331659,Measurements Related to Algorithm(UMTS),50331673,Cell Power Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332285,VS.EDPDCH.10ms.POWER,,per mill,"UINT,4",0.0,AVG,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331659,Measurements Related to Algorithm(UMTS),50331673,Cell Power Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332286,VS.EDPDCH.2ms.POWER,,per mill,"UINT,4",0.0,AVG,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331660,Measurements Related to NBAP(UMTS),50331668,Iub Measurement per LoCell_SectorEQM,15/60,50331653,?/LOCELL_SECTOREQM:NodeB Function Name=?! Local Cell ID=?! Sector Equipment ID=?,Measurement of LoCell_SectorEQM Performance,50332348,VS.RL.NormRel.Locell.SectorEqm,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331660,Measurements Related to NBAP(UMTS),50331668,Iub Measurement per LoCell_SectorEQM,15/60,50331653,?/LOCELL_SECTOREQM:NodeB Function Name=?! Local Cell ID=?! Sector Equipment ID=?,Measurement of LoCell_SectorEQM Performance,50332349,VS.RL.AbnormRel.Locell.SectorEqm,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331656,Measurements Related to PRACH(UMTS),50331669,PRACH Measurement per LoCell_SectorEQM,15/60,50331653,?/LOCELL_SECTOREQM:NodeB Function Name=?! Local Cell ID=?! Sector Equipment ID=?,Measurement of LoCell_SectorEQM Performance,50332350,VS.PositiveNum.AICH.Locell.SectorEqm,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331656,Measurements Related to PRACH(UMTS),50331669,PRACH Measurement per LoCell_SectorEQM,15/60,50331653,?/LOCELL_SECTOREQM:NodeB Function Name=?! Local Cell ID=?! Sector Equipment ID=?,Measurement of LoCell_SectorEQM Performance,50332351,VS.NegativeNum.AICH.Locell.SectorEqm,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
1275069423,Measurements Related to Call,1290823536,Reserved counter for cell,15/60/1440,1275069421,?/GCELL:LABEL=?! CellIndex=?! CGI=?,Measurement of GSM Cell Performance,1282433209,CELL.RESERVE.COUNTER45,Reserved counter 45 for cell,None,"UINT,8",0.0,MIN,SUM,None,True,No,BSC6910,BSC6910 GU V100R023C10SPC500 Performance Counter List.xlsx,G,,,,MIN,0,0.0,,,
50331656,Measurements Related to PRACH(UMTS),50331669,PRACH Measurement per LoCell_SectorEQM,15/60,50331653,?/LOCELL_SECTOREQM:NodeB Function Name=?! Local Cell ID=?! Sector Equipment ID=?,Measurement of LoCell_SectorEQM Performance,50332352,VS.TBNum.Succ.RACH.Locell.SectorEqm,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
1275069417,Measurements Related to BTSM,1290793504,BTS Management Measurement,15/60/1440,1275069420,?/BSC:?,Measurement of BSC Performance,1282411394,SITE.CFG.NUM,R280:Number of active BTSs per BSC,None,"UINT,8",0.0,AVG,SUM,None,True,No,BSC6910,BSC6910 GU V100R023C10SPC500 Performance Counter List.xlsx,G,1.0,,,AVG,0,0.0,,,
67109380,Measurements Related to Radio Access Bearer,67109428,PS RAB Modification Measurement <per RNC>,15/60/1440,67108964,?/BSC6910GUFunction:RNC ID=?,Measurement of RNC Performance,67174794,RAB.AttModPS.Str.RNC,Number of RAB Modification Requests for PS Streaming Services for RNC,None,"UINT,8",0.0,SUM,SUM,None,True,Yes,BSC6910,BSC6910 GU V100R023C10SPC500 Performance Counter List.xlsx,U,1.0,,,SUM,0,0.0,,,
50331656,Measurements Related to PRACH(UMTS),50331669,PRACH Measurement per LoCell_SectorEQM,15/60,50331653,?/LOCELL_SECTOREQM:NodeB Function Name=?! Local Cell ID=?! Sector Equipment ID=?,Measurement of LoCell_SectorEQM Performance,50332353,VS.TBNum.Total.RACH.Locell.SectorEqm,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331654,Measurements Related to ERACH(UMTS),50331670,ERACH Measurement per LoCell_SectorEQM,15/60,50331653,?/LOCELL_SECTOREQM:NodeB Function Name=?! Local Cell ID=?! Sector Equipment ID=?,Measurement of LoCell_SectorEQM Performance,50332354,VS.ERACH.PositiveNum.AICH.Locell.SectorEqm,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331654,Measurements Related to ERACH(UMTS),50331670,ERACH Measurement per LoCell_SectorEQM,15/60,50331653,?/LOCELL_SECTOREQM:NodeB Function Name=?! Local Cell ID=?! Sector Equipment ID=?,Measurement of LoCell_SectorEQM Performance,50332355,VS.ERACH.NegativeNum.AICH.Locell.SectorEqm,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331660,Measurements Related to NBAP(UMTS),50331677,Iub Measurement per LoCell_SectorEQMGRP,15/60,50331655,?/LOCELL_SECTOREQMGRP:Local Cell ID=?!Sector Equipment Group ID=?!Object Identifier=?,Measurement of LoCell_SectorEQMGRP Performance,50332356,VS.RL.NormRel.Locell.SectorEqmGrp,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331660,Measurements Related to NBAP(UMTS),50331677,Iub Measurement per LoCell_SectorEQMGRP,15/60,50331655,?/LOCELL_SECTOREQMGRP:Local Cell ID=?!Sector Equipment Group ID=?!Object Identifier=?,Measurement of LoCell_SectorEQMGRP Performance,50332357,VS.RL.AbnormRel.Locell.SectorEqmGrp,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331656,Measurements Related to PRACH(UMTS),50331678,PRACH Measurement per LoCell_SectorEQMGRP,15/60,50331655,?/LOCELL_SECTOREQMGRP:Local Cell ID=?!Sector Equipment Group ID=?!Object Identifier=?,Measurement of LoCell_SectorEQMGRP Performance,50332358,VS.PositiveNum.AICH.Locell.SectorEqmGrp,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331659,Measurements Related to Algorithm(UMTS),50331663,Cell Algorithm Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332389,VS.CCPICPhase3.CodeNum.Mean,,None,"Float,4",3.0,AVG,,None,True,No,BTS3900: V100R009C00  BTS3900 WCDMA: V100R009C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331656,Measurements Related to PRACH(UMTS),50331678,PRACH Measurement per LoCell_SectorEQMGRP,15/60,50331655,?/LOCELL_SECTOREQMGRP:Local Cell ID=?!Sector Equipment Group ID=?!Object Identifier=?,Measurement of LoCell_SectorEQMGRP Performance,50332359,VS.NegativeNum.AICH.Locell.SectorEqmGrp,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331656,Measurements Related to PRACH(UMTS),50331678,PRACH Measurement per LoCell_SectorEQMGRP,15/60,50331655,?/LOCELL_SECTOREQMGRP:Local Cell ID=?!Sector Equipment Group ID=?!Object Identifier=?,Measurement of LoCell_SectorEQMGRP Performance,50332360,VS.TBNum.Succ.RACH.Locell.SectorEqmGrp,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331656,Measurements Related to PRACH(UMTS),50331678,PRACH Measurement per LoCell_SectorEQMGRP,15/60,50331655,?/LOCELL_SECTOREQMGRP:Local Cell ID=?!Sector Equipment Group ID=?!Object Identifier=?,Measurement of LoCell_SectorEQMGRP Performance,50332361,VS.TBNum.Total.RACH.Locell.SectorEqmGrp,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331654,Measurements Related to ERACH(UMTS),50331679,ERACH Measurement per LoCell_SectorEQMGRP,15/60,50331655,?/LOCELL_SECTOREQMGRP:Local Cell ID=?!Sector Equipment Group ID=?!Object Identifier=?,Measurement of LoCell_SectorEQMGRP Performance,50332362,VS.ERACH.PositiveNum.AICH.Locell.SectorEqmGrp,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331654,Measurements Related to ERACH(UMTS),50331679,ERACH Measurement per LoCell_SectorEQMGRP,15/60,50331655,?/LOCELL_SECTOREQMGRP:Local Cell ID=?!Sector Equipment Group ID=?!Object Identifier=?,Measurement of LoCell_SectorEQMGRP Performance,50332363,VS.ERACH.NegativeNum.AICH.Locell.SectorEqmGrp,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332378,VS.HSUPA.Traffic.TRB,,kbit,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332379,VS.HSUPA.2msPDU.TTI.Num,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332380,VS.HSUPA.10msPDU.TTI.Num,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331661,Measurements Related to CELLRESERVE(UMTS),50331665,Cell Reserved Counter Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332381,VS.CellReserve.Counter11,,None,"Float,4",3.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331661,Measurements Related to CELLRESERVE(UMTS),50331665,Cell Reserved Counter Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332382,VS.CellReserve.Counter12,,None,"Float,4",3.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332385,VS.HSUPA.TurboIC.Number,,None,"Float,4",3.0,AVG,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332386,VS.HSUPA.2msTTI.Traffic,,kbit,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332387,VS.HSUPA.10msTTI.Traffic,,kbit,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331659,Measurements Related to Algorithm(UMTS),50331663,Cell Algorithm Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332388,VS.IRC.UserNum,,None,"Float,4",3.0,AVG,,None,True,No,BTS3900: V100R009C00  BTS3900 WCDMA: V100R009C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331654,Measurements Related to ERACH(UMTS),50331658,ERACH Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332410,VS.ERACH.Thruput,,bit,"UINT,8",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331654,Measurements Related to ERACH(UMTS),50331658,ERACH Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332411,VS.ERACH.DataTtiNum,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332498,VS.HSUPA.10msTTI.CCHOLPC.UserNum.Mean,,None,"Float,4",3.0,AVG,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332499,VS.HSUPA.2msTTI.CCHOLPC.UserNum.Mean,,None,"Float,4",3.0,AVG,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331660,Measurements Related to NBAP(UMTS),50331664,NodeB NBAP Procedure Measurement,15/60,50331649,?/NodeBFunction:NodeB Function Name=?,Measurement of NodeB Performance,50332572,VS.BTS.CnbapCap.UseRate,,%,"UINT,4",0.0,AVG,AVG,None,True,No,BTS3900: V100R009C00  BTS3900 WCDMA: V100R009C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332500,VS.HSUPA.10msTTI.CCHOLPC.SIRTargetDec.Mean,,dB,"Float,4",3.0,AVG,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332501,VS.HSUPA.2msTTI.CCHOLPC.SIRTargetDec.Mean,,dB,"Float,4",3.0,AVG,,None,True,No,BTS3900: V100R010C00  BTS3900 WCDMA: V100R010C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
67109380,Measurements Related to Radio Access Bearer,67109428,PS RAB Modification Measurement <per RNC>,15/60/1440,67108964,?/BSC6910GUFunction:RNC ID=?,Measurement of RNC Performance,67174795,RAB.AttModPS.Int.RNC,Number of RAB Modification Requests for PS Interactive Services for RNC,None,"UINT,8",0.0,SUM,SUM,None,True,Yes,BSC6910,BSC6910 GU V100R023C10SPC500 Performance Counter List.xlsx,U,1.0,,,SUM,0,0.0,,,
50331651,Measurements Related to HSUPA(UMTS),50331651,HSUPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332503,VS.HSUPA.2msTTI.VPSUserNum.Mean,,None,"Float,4",3.0,AVG,SUM,None,True,No,BTS3900: V100R010C10  BTS3900 WCDMA: V100R010C10  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331659,Measurements Related to Algorithm(UMTS),50331663,Cell Algorithm Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332504,VS.StrongColouredInf.Ratio,,per mill,"Float,4",3.0,AVG,,None,True,No,BTS3900: V100R011C10  BTS3900 WCDMA: V100R011C10  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331658,Measurements Related to DCH(UMTS),50331662,DCH Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50332505,VS.FPNum.MUX.AMR.Tx,,None,"UINT,4",0.0,SUM,,None,True,No,BTS3900: V100R012C00  BTS3900 WCDMA: V100R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
