sk_object,full_date,begintime,67189840
7580360.0,2022-03-01,2022-03-01 19:00:00,179956685.0
7580360.0,2022-03-02,2022-03-02 23:00:00,450942463.0
7580360.0,2022-03-03,2022-03-03 21:00:00,243832143.0
7580360.0,2022-03-06,2022-03-06 20:00:00,184196220.0
7580360.0,2022-03-07,2022-03-07 15:00:00,327182646.0
7580360.0,2022-03-09,2022-03-09 23:00:00,23523039.0
7580360.0,2022-03-10,2022-03-10 13:00:00,244957044.0
7580360.0,2022-03-11,2022-03-11 18:00:00,405934137.0
7580360.0,2022-03-12,2022-03-12 22:00:00,366025435.0
7580360.0,2022-03-13,2022-03-13 18:00:00,395077559.0
7580360.0,2022-03-14,2022-03-14 21:00:00,429172680.0
7580360.0,2022-03-15,2022-03-15 21:00:00,497525371.0
7580361.0,2022-02-02,2022-02-02 09:00:00,1847569586.0
7580361.0,2022-02-03,2022-02-03 10:00:00,1949165974.0
7580361.0,2022-02-04,2022-02-04 12:00:00,1510209816.0
7580361.0,2022-02-05,2022-02-05 11:00:00,1146687910.0
7580361.0,2022-02-06,2022-02-06 20:00:00,399782099.0
7580361.0,2022-02-08,2022-02-08 10:00:00,2151693306.0
7580361.0,2022-02-10,2022-02-10 12:00:00,1466871695.0
7580361.0,2022-02-11,2022-02-11 10:00:00,2252079087.0
7580361.0,2022-02-12,2022-02-12 13:00:00,710941108.0
7580361.0,2022-02-13,2022-02-13 22:00:00,290783010.0
7580361.0,2022-02-17,2022-02-17 11:00:00,2076241944.0
7580361.0,2022-02-18,2022-02-18 13:00:00,693778628.0
7580361.0,2022-02-19,2022-02-19 17:00:00,1074939362.0
7580361.0,2022-02-20,2022-02-20 15:00:00,497603980.0
7580361.0,2022-03-01,2022-03-01 10:00:00,2142464227.0
7580361.0,2022-03-02,2022-03-02 12:00:00,2115941473.0
7580361.0,2022-03-03,2022-03-03 13:00:00,2144801947.0
7580361.0,2022-03-06,2022-03-06 07:00:00,357909269.0
7580361.0,2022-03-07,2022-03-07 19:00:00,351976972.0
7580361.0,2022-03-09,2022-03-09 23:00:00,310141807.0
7580361.0,2022-03-10,2022-03-10 12:00:00,2083821543.0
7580361.0,2022-03-11,2022-03-11 11:00:00,2296031444.0
7580361.0,2022-03-12,2022-03-12 12:00:00,987850538.0
7580361.0,2022-03-13,2022-03-13 15:00:00,400463079.0
7580361.0,2022-03-14,2022-03-14 12:00:00,2299557112.0
7580361.0,2022-03-15,2022-03-15 09:00:00,2540014328.0
7580362.0,2022-02-02,2022-02-02 20:00:00,358360647.0
7580362.0,2022-02-03,2022-02-03 20:00:00,801887993.0
7580362.0,2022-02-04,2022-02-04 16:00:00,1021845551.0
7580362.0,2022-02-05,2022-02-05 23:00:00,1095649148.0
7580362.0,2022-02-06,2022-02-06 11:00:00,1424231791.0
7580362.0,2022-02-08,2022-02-08 20:00:00,1161417717.0
7580362.0,2022-02-10,2022-02-10 18:00:00,1174858204.0
7580362.0,2022-02-11,2022-02-11 19:00:00,1084616873.0
7580362.0,2022-02-12,2022-02-12 19:00:00,1246364328.0
7580362.0,2022-02-13,2022-02-13 17:00:00,924343037.0
7580362.0,2022-02-17,2022-02-17 23:00:00,1219179847.0
7580362.0,2022-02-18,2022-02-18 18:00:00,1286078191.0
7580362.0,2022-02-19,2022-02-19 20:00:00,1155615576.0
7580362.0,2022-02-20,2022-02-20 16:00:00,1338710056.0
7580362.0,2022-03-01,2022-03-01 02:00:00,1262911226.0
7580362.0,2022-03-02,2022-03-02 12:00:00,973575018.0
7580362.0,2022-03-03,2022-03-03 08:00:00,1560833412.0
7580362.0,2022-03-06,2022-03-06 16:00:00,975951364.0
7580362.0,2022-03-07,2022-03-07 00:00:00,1210886593.0
7580362.0,2022-03-09,2022-03-09 23:00:00,1016573418.0
7580362.0,2022-03-10,2022-03-10 00:00:00,1332183259.0
7580362.0,2022-03-11,2022-03-11 19:00:00,1092541900.0
7580362.0,2022-03-12,2022-03-12 20:00:00,1010157926.0
7580362.0,2022-03-13,2022-03-13 18:00:00,1400422520.0
7580362.0,2022-03-14,2022-03-14 19:00:00,869142419.0
7580362.0,2022-03-15,2022-03-15 10:00:00,799174099.0
7580363.0,2022-02-02,2022-02-02 07:00:00,832137172.0
7580363.0,2022-02-03,2022-02-03 18:00:00,1130333745.0
7580363.0,2022-02-04,2022-02-04 14:00:00,1041887250.0
7580363.0,2022-02-05,2022-02-05 09:00:00,1521851389.0
7580363.0,2022-02-06,2022-02-06 20:00:00,1077352070.0
7580363.0,2022-02-08,2022-02-08 00:00:00,839669921.0
7580363.0,2022-02-10,2022-02-10 11:00:00,780965266.0
7580363.0,2022-02-11,2022-02-11 17:00:00,1408601497.0
7580363.0,2022-02-12,2022-02-12 22:00:00,1611681881.0
7580363.0,2022-02-13,2022-02-13 00:00:00,1162705850.0
7580363.0,2022-02-17,2022-02-17 23:00:00,1159322977.0
7580363.0,2022-02-18,2022-02-18 12:00:00,1509811230.0
7580363.0,2022-02-19,2022-02-19 20:00:00,1295907015.0
7580363.0,2022-02-20,2022-02-20 16:00:00,1240204453.0
7580363.0,2022-03-01,2022-03-01 23:00:00,1144995259.0
7580363.0,2022-03-02,2022-03-02 22:00:00,1306023593.0
7580363.0,2022-03-03,2022-03-03 23:00:00,2403752174.0
7580363.0,2022-03-06,2022-03-06 22:00:00,1470694268.0
7580363.0,2022-03-07,2022-03-07 22:00:00,1443004186.0
7580363.0,2022-03-09,2022-03-09 23:00:00,1270384290.0
7580363.0,2022-03-10,2022-03-10 21:00:00,1411334102.0
7580363.0,2022-03-11,2022-03-11 22:00:00,1609360143.0
7580363.0,2022-03-12,2022-03-12 22:00:00,1353100509.0
7580363.0,2022-03-13,2022-03-13 12:00:00,1316103222.0
7580363.0,2022-03-14,2022-03-14 21:00:00,1468155884.0
7580363.0,2022-03-15,2022-03-15 21:00:00,1968883405.0
7580364.0,2022-02-02,2022-02-02 22:00:00,592395554.0
7580364.0,2022-02-03,2022-02-03 01:00:00,1050218140.0
7580364.0,2022-02-04,2022-02-04 09:00:00,1103456644.0
7580364.0,2022-02-05,2022-02-05 11:00:00,1060122702.0
7580364.0,2022-02-06,2022-02-06 11:00:00,1177172486.0
7580364.0,2022-02-08,2022-02-08 23:00:00,676206529.0
7580364.0,2022-02-10,2022-02-10 11:00:00,575394673.0
7580364.0,2022-02-11,2022-02-11 07:00:00,833124687.0
7580364.0,2022-02-12,2022-02-12 00:00:00,825224067.0
7580364.0,2022-02-13,2022-02-13 00:00:00,797028359.0
7580364.0,2022-02-17,2022-02-17 16:00:00,658679310.0
7580364.0,2022-02-18,2022-02-18 08:00:00,979978415.0
7580364.0,2022-02-19,2022-02-19 09:00:00,1044810947.0
7580364.0,2022-02-20,2022-02-20 01:00:00,578759224.0
7580364.0,2022-03-01,2022-03-01 00:00:00,1104661511.0
7580364.0,2022-03-02,2022-03-02 10:00:00,956927185.0
7580364.0,2022-03-03,2022-03-03 08:00:00,563286611.0
7580364.0,2022-03-06,2022-03-06 09:00:00,528747630.0
7580364.0,2022-03-07,2022-03-07 07:00:00,682592099.0
7580364.0,2022-03-09,2022-03-09 23:00:00,221991181.0
7580364.0,2022-03-10,2022-03-10 18:00:00,779474194.0
7580364.0,2022-03-11,2022-03-11 09:00:00,729651538.0
7580364.0,2022-03-12,2022-03-12 16:00:00,555075275.0
7580364.0,2022-03-13,2022-03-13 01:00:00,661388525.0
7580364.0,2022-03-14,2022-03-14 23:00:00,380839168.0
7580364.0,2022-03-15,2022-03-15 00:00:00,836575016.0
7580365.0,2022-02-02,2022-02-02 21:00:00,1867887001.0
7580365.0,2022-02-03,2022-02-03 23:00:00,1835440682.0
7580365.0,2022-02-04,2022-02-04 23:00:00,1869604733.0
7580365.0,2022-02-05,2022-02-05 22:00:00,1916223777.0
7580365.0,2022-02-06,2022-02-06 23:00:00,2108507734.0
7580365.0,2022-02-08,2022-02-08 16:00:00,1926850628.0
7580365.0,2022-02-10,2022-02-10 09:00:00,1923729636.0
7580365.0,2022-02-11,2022-02-11 07:00:00,1913449949.0
7580365.0,2022-02-12,2022-02-12 22:00:00,1646463673.0
7580365.0,2022-02-13,2022-02-13 07:00:00,2261672623.0
7580365.0,2022-02-17,2022-02-17 21:00:00,1902865579.0
7580365.0,2022-02-18,2022-02-18 22:00:00,2069270683.0
7580365.0,2022-02-19,2022-02-19 12:00:00,1958239772.0
7580365.0,2022-02-20,2022-02-20 20:00:00,1888254065.0
7580365.0,2022-03-01,2022-03-01 17:00:00,1825667838.0
7580365.0,2022-03-02,2022-03-02 22:00:00,1776864481.0
7580365.0,2022-03-03,2022-03-03 09:00:00,1780412883.0
7580365.0,2022-03-06,2022-03-06 17:00:00,2011704472.0
7580365.0,2022-03-07,2022-03-07 23:00:00,1977047772.0
7580365.0,2022-03-09,2022-03-09 23:00:00,1922969078.0
7580365.0,2022-03-10,2022-03-10 12:00:00,1587721091.0
7580365.0,2022-03-11,2022-03-11 01:00:00,1834283612.0
7580365.0,2022-03-12,2022-03-12 12:00:00,1297070382.0
7580365.0,2022-03-13,2022-03-13 20:00:00,1646310905.0
7580365.0,2022-03-14,2022-03-14 23:00:00,2140090195.0
7580365.0,2022-03-15,2022-03-15 19:00:00,1541081098.0
7580366.0,2022-02-02,2022-02-02 21:00:00,943743075.0
7580366.0,2022-02-03,2022-02-03 21:00:00,1055098240.0
7580366.0,2022-02-04,2022-02-04 21:00:00,978627840.0
7580366.0,2022-02-05,2022-02-05 22:00:00,1141206261.0
7580366.0,2022-02-06,2022-02-06 18:00:00,954173426.0
7580366.0,2022-02-08,2022-02-08 22:00:00,924882767.0
7580366.0,2022-02-10,2022-02-10 09:00:00,1192466340.0
7580366.0,2022-02-11,2022-02-11 15:00:00,1243890410.0
7580366.0,2022-02-12,2022-02-12 18:00:00,933256241.0
7580366.0,2022-02-13,2022-02-13 22:00:00,1196416637.0
7580366.0,2022-02-17,2022-02-17 22:00:00,1340825195.0
7580366.0,2022-02-18,2022-02-18 22:00:00,983805880.0
7580366.0,2022-02-19,2022-02-19 20:00:00,1183215216.0
7580366.0,2022-02-20,2022-02-20 20:00:00,1212824527.0
7580366.0,2022-03-01,2022-03-01 22:00:00,1305786819.0
7580366.0,2022-03-02,2022-03-02 20:00:00,1585991631.0
7580366.0,2022-03-03,2022-03-03 20:00:00,951156944.0
7580366.0,2022-03-06,2022-03-06 22:00:00,1353135929.0
7580366.0,2022-03-07,2022-03-07 22:00:00,1236939171.0
7580366.0,2022-03-09,2022-03-09 23:00:00,783597191.0
7580366.0,2022-03-10,2022-03-10 22:00:00,1098678977.0
7580366.0,2022-03-11,2022-03-11 12:00:00,991632613.0
7580366.0,2022-03-12,2022-03-12 22:00:00,1217103314.0
7580366.0,2022-03-13,2022-03-13 22:00:00,1331281191.0
7580366.0,2022-03-14,2022-03-14 22:00:00,1270048303.0
7580366.0,2022-03-15,2022-03-15 21:00:00,1178479572.0
7580367.0,2022-02-02,2022-02-02 20:00:00,1249427420.0
7580367.0,2022-02-03,2022-02-03 16:00:00,1413259147.0
7580367.0,2022-02-04,2022-02-04 20:00:00,1553096475.0
7580367.0,2022-02-05,2022-02-05 21:00:00,1510352619.0
7580367.0,2022-02-06,2022-02-06 19:00:00,1620753213.0
7580367.0,2022-02-08,2022-02-08 21:00:00,1269787772.0
7580367.0,2022-02-10,2022-02-10 20:00:00,1221624661.0
7580367.0,2022-02-11,2022-02-11 10:00:00,1298640794.0
7580367.0,2022-02-12,2022-02-12 23:00:00,1120790414.0
7580367.0,2022-02-13,2022-02-13 19:00:00,1203733316.0
7580367.0,2022-02-17,2022-02-17 14:00:00,1474514539.0
7580367.0,2022-02-18,2022-02-18 10:00:00,993015110.0
7580367.0,2022-02-19,2022-02-19 18:00:00,1318443365.0
7580367.0,2022-02-20,2022-02-20 21:00:00,1060113025.0
7580367.0,2022-03-01,2022-03-01 15:00:00,1121147138.0
7580367.0,2022-03-02,2022-03-02 20:00:00,976341488.0
7580367.0,2022-03-03,2022-03-03 21:00:00,1462587596.0
7580367.0,2022-03-06,2022-03-06 18:00:00,1090451488.0
7580367.0,2022-03-07,2022-03-07 09:00:00,1479537269.0
7580367.0,2022-03-09,2022-03-09 23:00:00,679362873.0
7580367.0,2022-03-10,2022-03-10 12:00:00,1495190497.0
7580367.0,2022-03-11,2022-03-11 23:00:00,1513527000.0
7580367.0,2022-03-12,2022-03-12 13:00:00,1367100838.0
7580367.0,2022-03-13,2022-03-13 20:00:00,1113334861.0
7580367.0,2022-03-14,2022-03-14 14:00:00,1526487207.0
7580367.0,2022-03-15,2022-03-15 23:00:00,1441142087.0
7580368.0,2022-02-02,2022-02-02 17:00:00,1067025692.0
7580368.0,2022-02-03,2022-02-03 10:00:00,1167669006.0
7580368.0,2022-02-04,2022-02-04 19:00:00,1081436468.0
7580368.0,2022-02-05,2022-02-05 09:00:00,1185725086.0
7580368.0,2022-02-06,2022-02-06 15:00:00,1121848408.0
7580368.0,2022-02-08,2022-02-08 13:00:00,1438214338.0
7580368.0,2022-02-10,2022-02-10 16:00:00,984511311.0
7580368.0,2022-02-11,2022-02-11 15:00:00,1337786457.0
7580368.0,2022-02-12,2022-02-12 12:00:00,1298348009.0
7580368.0,2022-02-13,2022-02-13 21:00:00,1046742725.0
7580368.0,2022-02-17,2022-02-17 14:00:00,1242369060.0
7580368.0,2022-02-18,2022-02-18 11:00:00,1048718977.0
7580368.0,2022-02-19,2022-02-19 17:00:00,1253073338.0
7580368.0,2022-02-20,2022-02-20 16:00:00,1439529877.0
7580368.0,2022-03-01,2022-03-01 15:00:00,1090027977.0
7580368.0,2022-03-02,2022-03-02 15:00:00,1368272859.0
7580368.0,2022-03-03,2022-03-03 18:00:00,1074733881.0
7580368.0,2022-03-06,2022-03-06 15:00:00,1039593027.0
7580368.0,2022-03-07,2022-03-07 11:00:00,1239791571.0
7580368.0,2022-03-09,2022-03-09 23:00:00,422724240.0
7580368.0,2022-03-10,2022-03-10 20:00:00,1060817533.0
7580368.0,2022-03-11,2022-03-11 12:00:00,1285782729.0
7580368.0,2022-03-12,2022-03-12 11:00:00,1059295914.0
7580368.0,2022-03-13,2022-03-13 21:00:00,805997076.0
7580368.0,2022-03-14,2022-03-14 19:00:00,802843635.0
7580368.0,2022-03-15,2022-03-15 20:00:00,1034099265.0
7580369.0,2022-02-02,2022-02-02 20:00:00,1087527418.0
7580369.0,2022-02-03,2022-02-03 21:00:00,949564083.0
7580369.0,2022-02-04,2022-02-04 22:00:00,1135796677.0
7580369.0,2022-02-05,2022-02-05 11:00:00,1224171598.0
7580369.0,2022-02-06,2022-02-06 20:00:00,997205104.0
7580369.0,2022-02-08,2022-02-08 01:00:00,1182972787.0
7580369.0,2022-02-10,2022-02-10 22:00:00,1199374451.0
7580369.0,2022-02-11,2022-02-11 17:00:00,1064343830.0
7580369.0,2022-02-12,2022-02-12 22:00:00,1024498096.0
7580369.0,2022-02-13,2022-02-13 21:00:00,901939217.0
7580369.0,2022-02-17,2022-02-17 21:00:00,911097015.0
7580369.0,2022-02-18,2022-02-18 23:00:00,908336539.0
7580369.0,2022-02-19,2022-02-19 21:00:00,1095492434.0
7580369.0,2022-02-20,2022-02-20 14:00:00,1129376337.0
7580369.0,2022-03-01,2022-03-01 14:00:00,1417048147.0
7580369.0,2022-03-02,2022-03-02 21:00:00,1010838579.0
7580369.0,2022-03-03,2022-03-03 23:00:00,896867288.0
7580369.0,2022-03-06,2022-03-06 21:00:00,1072831559.0
7580369.0,2022-03-07,2022-03-07 21:00:00,1072264634.0
7580369.0,2022-03-09,2022-03-09 23:00:00,801666391.0
7580369.0,2022-03-10,2022-03-10 21:00:00,1175856393.0
7580369.0,2022-03-11,2022-03-11 20:00:00,888911219.0
7580369.0,2022-03-12,2022-03-12 20:00:00,999274666.0
7580369.0,2022-03-13,2022-03-13 13:00:00,963050459.0
7580369.0,2022-03-14,2022-03-14 17:00:00,988461785.0
7580369.0,2022-03-15,2022-03-15 21:00:00,966961767.0
7580370.0,2022-02-02,2022-02-02 22:00:00,342108805.0
7580370.0,2022-02-03,2022-02-03 21:00:00,346793247.0
7580370.0,2022-02-04,2022-02-04 21:00:00,1992761087.0
7580370.0,2022-02-05,2022-02-05 13:00:00,240362690.0
7580370.0,2022-02-06,2022-02-06 01:00:00,266689878.0
7580370.0,2022-02-08,2022-02-08 14:00:00,266225236.0
7580370.0,2022-02-10,2022-02-10 14:00:00,302241409.0
7580370.0,2022-02-11,2022-02-11 21:00:00,451203170.0
7580370.0,2022-02-12,2022-02-12 11:00:00,380265593.0
7580370.0,2022-02-13,2022-02-13 10:00:00,452541801.0
7580370.0,2022-02-17,2022-02-17 19:00:00,427106392.0
7580370.0,2022-02-18,2022-02-18 09:00:00,502390496.0
7580370.0,2022-02-19,2022-02-19 13:00:00,269221852.0
7580370.0,2022-02-20,2022-02-20 18:00:00,572527755.0
7580370.0,2022-03-01,2022-03-01 11:00:00,1054134424.0
7580370.0,2022-03-02,2022-03-02 13:00:00,253160979.0
7580370.0,2022-03-03,2022-03-03 12:00:00,203117249.0
7580370.0,2022-03-06,2022-03-06 03:00:00,262096045.0
7580370.0,2022-03-07,2022-03-07 14:00:00,289016199.0
7580370.0,2022-03-09,2022-03-09 23:00:00,18546085.0
7580370.0,2022-03-10,2022-03-10 20:00:00,210911501.0
7580370.0,2022-03-11,2022-03-11 20:00:00,240124256.0
7580370.0,2022-03-12,2022-03-12 11:00:00,262109908.0
7580370.0,2022-03-13,2022-03-13 08:00:00,345090486.0
7580370.0,2022-03-14,2022-03-14 18:00:00,223938210.0
7580370.0,2022-03-15,2022-03-15 19:00:00,260188675.0
7580371.0,2022-02-02,2022-02-02 22:00:00,385766214.0
7580371.0,2022-02-03,2022-02-03 21:00:00,274940414.0
7580371.0,2022-02-04,2022-02-04 20:00:00,436564558.0
7580371.0,2022-02-05,2022-02-05 23:00:00,843914935.0
7580371.0,2022-02-06,2022-02-06 21:00:00,697425411.0
7580371.0,2022-02-08,2022-02-08 23:00:00,563085067.0
7580371.0,2022-02-10,2022-02-10 00:00:00,298846572.0
7580371.0,2022-02-11,2022-02-11 21:00:00,298272264.0
7580371.0,2022-02-12,2022-02-12 22:00:00,243184003.0
7580371.0,2022-02-13,2022-02-13 22:00:00,520481704.0
7580371.0,2022-02-17,2022-02-17 16:00:00,930983480.0
7580371.0,2022-02-18,2022-02-18 22:00:00,396808516.0
7580371.0,2022-02-19,2022-02-19 05:00:00,422728014.0
7580371.0,2022-02-20,2022-02-20 01:00:00,460313364.0
7580371.0,2022-03-01,2022-03-01 22:00:00,536868428.0
7580371.0,2022-03-02,2022-03-02 21:00:00,413801698.0
7580371.0,2022-03-03,2022-03-03 21:00:00,572766988.0
7580371.0,2022-03-06,2022-03-06 04:00:00,675885041.0
7580371.0,2022-03-07,2022-03-07 22:00:00,339966550.0
7580371.0,2022-03-09,2022-03-09 23:00:00,423709548.0
7580371.0,2022-03-10,2022-03-10 21:00:00,579152604.0
7580371.0,2022-03-11,2022-03-11 23:00:00,484275025.0
7580371.0,2022-03-12,2022-03-12 20:00:00,425404155.0
7580371.0,2022-03-13,2022-03-13 09:00:00,492905520.0
7580371.0,2022-03-14,2022-03-14 23:00:00,476253684.0
7580371.0,2022-03-15,2022-03-15 03:00:00,399481093.0
7580372.0,2022-02-02,2022-02-02 15:00:00,811000412.0
7580372.0,2022-02-03,2022-02-03 15:00:00,688951881.0
7580372.0,2022-02-04,2022-02-04 09:00:00,733000087.0
7580372.0,2022-02-05,2022-02-05 14:00:00,507401760.0
7580372.0,2022-02-06,2022-02-06 01:00:00,244194236.0
7580372.0,2022-02-08,2022-02-08 14:00:00,548372300.0
7580372.0,2022-02-10,2022-02-10 15:00:00,828715071.0
7580372.0,2022-02-11,2022-02-11 13:00:00,744961075.0
7580372.0,2022-02-12,2022-02-12 17:00:00,344248087.0
7580372.0,2022-02-13,2022-02-13 15:00:00,229192917.0
7580372.0,2022-02-17,2022-02-17 17:00:00,726521620.0
7580372.0,2022-02-18,2022-02-18 13:00:00,464061723.0
7580372.0,2022-02-19,2022-02-19 15:00:00,799135528.0
7580372.0,2022-02-20,2022-02-20 13:00:00,255667888.0
7580373.0,2022-02-02,2022-02-02 22:00:00,1541955488.0
7580373.0,2022-02-03,2022-02-03 20:00:00,1625189383.0
7580373.0,2022-02-04,2022-02-04 23:00:00,2127710550.0
7580373.0,2022-02-05,2022-02-05 07:00:00,1600396928.0
7580373.0,2022-02-06,2022-02-06 20:00:00,1556370777.0
7580373.0,2022-02-08,2022-02-08 19:00:00,2115432454.0
7580373.0,2022-02-10,2022-02-10 22:00:00,1892805111.0
7580373.0,2022-02-11,2022-02-11 19:00:00,1863934769.0
7580373.0,2022-02-12,2022-02-12 23:00:00,1511237654.0
7580373.0,2022-02-13,2022-02-13 14:00:00,1620293848.0
7580373.0,2022-02-17,2022-02-17 21:00:00,1233853195.0
7580373.0,2022-02-18,2022-02-18 10:00:00,1566693334.0
7580373.0,2022-02-19,2022-02-19 16:00:00,1705540883.0
7580373.0,2022-02-20,2022-02-20 22:00:00,1893750845.0
7580373.0,2022-03-01,2022-03-01 19:00:00,2124782769.0
7580373.0,2022-03-02,2022-03-02 21:00:00,1577050315.0
7580373.0,2022-03-03,2022-03-03 07:00:00,1807865721.0
7580373.0,2022-03-06,2022-03-06 22:00:00,1745706318.0
7580373.0,2022-03-07,2022-03-07 22:00:00,1238136238.0
7580373.0,2022-03-09,2022-03-09 23:00:00,1258626355.0
7580373.0,2022-03-10,2022-03-10 21:00:00,1617999107.0
7580373.0,2022-03-11,2022-03-11 20:00:00,1740423067.0
7580373.0,2022-03-12,2022-03-12 21:00:00,1632875938.0
7580373.0,2022-03-13,2022-03-13 11:00:00,1711997393.0
7580373.0,2022-03-14,2022-03-14 21:00:00,964155629.0
7580373.0,2022-03-15,2022-03-15 22:00:00,1447521915.0
7580374.0,2022-02-02,2022-02-02 19:00:00,658610445.0
7580374.0,2022-02-03,2022-02-03 00:00:00,518387537.0
7580374.0,2022-02-04,2022-02-04 20:00:00,323417246.0
7580374.0,2022-02-05,2022-02-05 17:00:00,438464742.0
7580374.0,2022-02-06,2022-02-06 15:00:00,428190699.0
7580374.0,2022-02-08,2022-02-08 13:00:00,540663099.0
7580374.0,2022-02-10,2022-02-10 14:00:00,294679818.0
7580374.0,2022-02-11,2022-02-11 23:00:00,818163334.0
7580374.0,2022-02-12,2022-02-12 19:00:00,578387406.0
7580374.0,2022-02-13,2022-02-13 23:00:00,865968864.0
7580374.0,2022-02-17,2022-02-17 16:00:00,309895716.0
7580374.0,2022-02-18,2022-02-18 20:00:00,274399020.0
7580374.0,2022-02-19,2022-02-19 11:00:00,394461335.0
7580374.0,2022-02-20,2022-02-20 15:00:00,297479433.0
7580374.0,2022-03-01,2022-03-01 23:00:00,456455773.0
7580374.0,2022-03-02,2022-03-02 14:00:00,379476737.0
7580374.0,2022-03-03,2022-03-03 09:00:00,410664701.0
7580374.0,2022-03-06,2022-03-06 20:00:00,379685141.0
7580374.0,2022-03-07,2022-03-07 18:00:00,300916815.0
7580374.0,2022-03-09,2022-03-09 23:00:00,57002610.0
7580374.0,2022-03-10,2022-03-10 12:00:00,255231518.0
7580374.0,2022-03-11,2022-03-11 15:00:00,240201632.0
7580374.0,2022-03-12,2022-03-12 13:00:00,605531474.0
7580374.0,2022-03-13,2022-03-13 15:00:00,548030329.0
7580374.0,2022-03-14,2022-03-14 20:00:00,537772236.0
7580374.0,2022-03-15,2022-03-15 16:00:00,248406437.0
7580375.0,2022-02-02,2022-02-02 22:00:00,459308297.0
7580375.0,2022-02-03,2022-02-03 20:00:00,488413062.0
7580375.0,2022-02-04,2022-02-04 22:00:00,656883098.0
7580375.0,2022-02-05,2022-02-05 03:00:00,597475827.0
7580375.0,2022-02-06,2022-02-06 11:00:00,476238866.0
7580375.0,2022-02-08,2022-02-08 23:00:00,485688910.0
7580375.0,2022-02-10,2022-02-10 12:00:00,501701233.0
7580375.0,2022-02-11,2022-02-11 02:00:00,553128712.0
7580375.0,2022-02-12,2022-02-12 23:00:00,467485592.0
7580375.0,2022-02-13,2022-02-13 14:00:00,676333748.0
7580375.0,2022-02-17,2022-02-17 20:00:00,531242513.0
7580375.0,2022-02-18,2022-02-18 13:00:00,591306738.0
7580375.0,2022-02-19,2022-02-19 11:00:00,434349471.0
7580375.0,2022-02-20,2022-02-20 07:00:00,873620514.0
7580375.0,2022-03-01,2022-03-01 22:00:00,472630749.0
7580375.0,2022-03-02,2022-03-02 23:00:00,393419242.0
7580375.0,2022-03-03,2022-03-03 00:00:00,1203161450.0
7580375.0,2022-03-06,2022-03-06 21:00:00,368217060.0
7580375.0,2022-03-07,2022-03-07 00:00:00,312405499.0
7580375.0,2022-03-09,2022-03-09 23:00:00,73343742.0
7580375.0,2022-03-10,2022-03-10 05:00:00,313390754.0
7580375.0,2022-03-11,2022-03-11 09:00:00,204695358.0
7580375.0,2022-03-12,2022-03-12 23:00:00,228574920.0
7580375.0,2022-03-13,2022-03-13 00:00:00,509355049.0
7580375.0,2022-03-14,2022-03-14 00:00:00,330742970.0
7580375.0,2022-03-15,2022-03-15 04:00:00,310449041.0
7580376.0,2022-02-02,2022-02-02 18:00:00,1518495110.0
7580376.0,2022-02-03,2022-02-03 21:00:00,1886993070.0
7580376.0,2022-02-04,2022-02-04 20:00:00,1722111100.0
7580376.0,2022-02-05,2022-02-05 21:00:00,1794881868.0
7580376.0,2022-02-06,2022-02-06 20:00:00,1867001059.0
7580376.0,2022-02-08,2022-02-08 15:00:00,1363343383.0
7580376.0,2022-02-10,2022-02-10 22:00:00,2365391838.0
7580376.0,2022-02-11,2022-02-11 14:00:00,1680596540.0
7580376.0,2022-02-12,2022-02-12 21:00:00,1602240437.0
7580376.0,2022-02-13,2022-02-13 21:00:00,1556729976.0
7580376.0,2022-02-17,2022-02-17 21:00:00,1327876507.0
7580376.0,2022-02-18,2022-02-18 20:00:00,1231610917.0
7580376.0,2022-02-19,2022-02-19 10:00:00,1315879856.0
7580376.0,2022-02-20,2022-02-20 14:00:00,1707929116.0
7580376.0,2022-03-01,2022-03-01 21:00:00,1712149371.0
7580376.0,2022-03-02,2022-03-02 22:00:00,1550790257.0
7580376.0,2022-03-03,2022-03-03 20:00:00,1364640513.0
7580376.0,2022-03-06,2022-03-06 16:00:00,1890426462.0
7580376.0,2022-03-07,2022-03-07 19:00:00,1390703690.0
7580376.0,2022-03-09,2022-03-09 23:00:00,666782893.0
7580376.0,2022-03-10,2022-03-10 20:00:00,1385953073.0
7580376.0,2022-03-11,2022-03-11 21:00:00,1773175800.0
7580376.0,2022-03-12,2022-03-12 20:00:00,1598977034.0
7580376.0,2022-03-13,2022-03-13 19:00:00,1246220628.0
7580376.0,2022-03-14,2022-03-14 20:00:00,1498273976.0
7580376.0,2022-03-15,2022-03-15 20:00:00,1688263492.0
7580377.0,2022-02-02,2022-02-02 20:00:00,1136638324.0
7580377.0,2022-02-03,2022-02-03 23:00:00,1548553421.0
7580377.0,2022-02-04,2022-02-04 23:00:00,1271102131.0
7580377.0,2022-02-05,2022-02-05 22:00:00,1570375972.0
7580377.0,2022-02-06,2022-02-06 22:00:00,1635845253.0
7580377.0,2022-02-08,2022-02-08 20:00:00,1153692797.0
7580377.0,2022-02-10,2022-02-10 01:00:00,1230000118.0
7580377.0,2022-02-11,2022-02-11 20:00:00,1165617489.0
7580377.0,2022-02-12,2022-02-12 21:00:00,1157669007.0
7580377.0,2022-02-13,2022-02-13 12:00:00,1455519993.0
7580377.0,2022-02-17,2022-02-17 23:00:00,2398192132.0
7580377.0,2022-02-18,2022-02-18 11:00:00,1469740544.0
7580377.0,2022-02-19,2022-02-19 18:00:00,1352974897.0
